CONSENTRATIONS	step	temp	pH	H2S(aq)	HS-	Methane(aq)	Fe++	H2(aq)	NO3-	O2(aq)	NH4+	SO4--	MgSO4(aq)	CaSO4(aq)	KSO4-	HCO3-	MgHCO3+	NaHCO3(aq)	CO2(aq)
CONSENTRATIONS	15	102.4	4.56	0.0002026	3.975e-06	0.002378	2.821e-06	4.404e-06	6.71603357e-06	0.000179093	1.453354e-05	0.0156186137	0	0.002074	0.0005576	0.001713	0	0	0.07605
CONSENTRATIONS	16	95.5	4.57	0.0001887	3.647e-06	0.002215	2.656e-06	4.102e-06	7.07802974e-06	0.000188731	1.3539482e-05	0.0164578609	0	0.002033	0.0005407	0.001751	0	0	0.07084
CONSENTRATIONS	17	89.0	4.584	0.0001755	3.35e-06	0.00206	2.492e-06	3.814e-06	7.42302608e-06	0.000197895	1.2586732e-05	0.01725557579	0	0.001989	0.0005239	0.001786	0	0	0.06588
CONSENTRATIONS	18	82.8	4.604	0.000163	3.083e-06	0.001912	2.331e-06	3.541e-06	7.75102265e-06	0.000206664	1.1684851e-05	0.0180251768	0	0.001945	0.0005076	0.001818	0	0	0.06117
CONSENTRATIONS	19	76.9	4.628	0.0001511	2.846e-06	0.001773	2.175e-06	3.283e-06	8.06101952e-06	0.000214959	1.0833551e-05	0.01873795253	0	0.001902	0.0004921	0.001847	0	0	0.05671
CONSENTRATIONS	20	71.3	4.658	0.0001399	2.634e-06	0.001641	2.024e-06	3.039e-06	8.35401669e-06	0.000222701	1.0022642e-05	0.01942511186	0	0.001861	0.0004777	0.001874	0	0	0.0525
CONSENTRATIONS	21	66.1	4.691	0.0001293	2.446e-06	0.001517	1.879e-06	2.809e-06	8.6290142e-06	0.000230048	9.268998e-06	0.02006552392	0	0.001821	0.0004644	0.0019	0	0	0.04854
CONSENTRATIONS	22	61.2	4.728	0.0001193	2.28e-06	0.0014	1.741e-06	2.593e-06	8.88801202e-06	0.000237	8.557536e-06	0.02066107801	0	0.001784	0.0004522	0.001923	0	0	0.04482
CONSENTRATIONS	23	56.6	4.769	0.00011	2.132e-06	0.001291	1.61e-06	2.391e-06	9.13001014e-06	0.000243478	7.891201e-06	0.02123162362	0	0.00175	0.0004411	0.001945	0	0	0.04133
CONSENTRATIONS	24	52.3	4.813	0.0001013	2.001e-06	0.001189	1.487e-06	2.203e-06	9.357008536e-06	0.000249482	7.2689536e-06	0.02175603035	0	0.001718	0.0004311	0.001966	0	0	0.03808
CONSENTRATIONS	25	48.3	4.859	9.317e-05	1.885e-06	0.001094	1.371e-06	2.027e-06	9.568007176e-06	0.000255091	6.6887691e-06	0.02224407791	0	0.001688	0.0004221	0.001985	0	0	0.03504
CONSENTRATIONS	26	44.5	4.907	8.56e-05	1.782e-06	0.001006	1.263e-06	1.863e-06	9.764006029e-06	0.000260305	6.1486296e-06	0.022696556087	0	0.001661	0.000414	0.002003	0	0	0.03222
CONSENTRATIONS	27	41.1	4.957	7.856e-05	1.691e-06	0.000924	1.161e-06	1.711e-06	9.947005068e-06	0.000265203	5.6465229e-06	0.023123382716	0	0.001637	0.0004068	0.002019	0	0	0.02959
CONSENTRATIONS	28	37.9	5.008	7.204e-05	1.61e-06	0.0008479	1.067e-06	1.57e-06	1.0120004265e-05	0.000269706	5.1814402e-06	0.023522365681	0	0.001614	0.0004004	0.002035	0	0	0.02716
CONSENTRATIONS	29	34.9	5.06	6.599e-05	1.537e-06	0.0007775	9.793e-07	1.44e-06	1.0270003596e-05	0.000273893	4.7513755e-06	0.023884342895	0	0.001593	0.0003947	0.002049	0	0	0.02491
CONSENTRATIONS	30	32.1	5.113	6.04e-05	1.472e-06	0.0007124	8.98e-07	1.319e-06	1.0420003038e-05	0.000277764	4.3533241e-06	0.024220159295	0	0.001575	0.0003896	0.002062	0	0	0.02282
CONSENTRATIONS	31	29.6	5.166	5.524e-05	1.415e-06	0.0006524	8.227e-07	1.208e-06	1.0550002573e-05	0.000281319	3.9862831e-06	0.024527670833	0	0.001558	0.000385	0.002075	0	0	0.0209
CONSENTRATIONS	32	27.3	5.219	5.049e-05	1.363e-06	0.000597	7.533e-07	1.106e-06	1.0670002186e-05	0.000284558	3.6482499e-06	0.024816939475	0	0.001542	0.000381	0.002086	0	0	0.01913
CONSENTRATIONS	33	25.1	5.273	4.611e-05	1.316e-06	0.000546	6.892e-07	1.011e-06	1.0790001862e-05	0.00028756	3.3362228e-06	0.025078736196	0	0.001528	0.0003774	0.002096	0	0	0.0175
CONSENTRATIONS	34	23.1	5.326	4.208e-05	1.274e-06	0.0004991	6.302e-07	9.243e-07	1.0890001592e-05	0.000290404	3.0502005e-06	0.0253230369774	0	0.001516	0.0003742	0.002106	0	0	0.016
CONSENTRATIONS	35	21.3	5.379	3.837e-05	1.236e-06	0.000456	5.759e-07	8.445e-07	1.0990001365e-05	0.000292932	2.787182e-06	0.0255477218043	0	0.001504	0.0003713	0.002115	0	0	0.01462
CONSENTRATIONS	36	19.6	5.432	3.497e-05	1.201e-06	0.0004165	5.261e-07	7.713e-07	1.1070001175e-05	0.000295302	2.5451665e-06	0.0257438756663	0	0.001493	0.0003688	0.002123	0	0	0.01336
CONSENTRATIONS	37	18.1	5.485	3.186e-05	1.17e-06	0.0003802	4.803e-07	7.041e-07	1.1160001015e-05	0.000297435	2.3241535e-06	0.0259322865557	0	0.001484	0.0003665	0.002131	0	0	0.0122
CONSENTRATIONS	38	16.7	5.536	2.9e-05	1.142e-06	0.000347	4.383e-07	6.426e-07	1.1230000879e-05	0.00029941	2.1201425e-06	0.0261110424664	0	0.001475	0.0003645	0.002138	0	0	0.01113
CONSENTRATIONS	39	15.4	5.588	2.638e-05	1.115e-06	0.0003166	3.999e-07	5.862e-07	1.13000007639e-05	0.000301227	1.9341331e-06	0.0262619373937	0	0.001468	0.0003626	0.002144	0	0	0.01016
CONSENTRATIONS	40	14.2	5.639	2.398e-05	1.091e-06	0.0002887	3.647e-07	5.347e-07	1.13600006659e-05	0.000302807	1.7641251e-06	0.0264121633343	0	0.00146	0.000361	0.00215	0	0	0.009268
CONSENTRATIONS	41	13.1	5.689	2.179e-05	1.069e-06	0.0002632	3.325e-07	4.875e-07	1.14200005823e-05	0.000304387	1.6091181e-06	0.0265446152853	0	0.001454	0.0003596	0.002155	0	0	0.008453
CONSENTRATIONS	42	12.2	5.739	1.979e-05	1.048e-06	0.0002399	3.031e-07	4.443e-07	1.14700005106e-05	0.00030573	1.4661121e-06	0.0266570889447	0	0.001448	0.0003582	0.00216	0	0	0.007708
CONSENTRATIONS	43	11.3	5.788	1.796e-05	1.029e-06	0.0002187	2.762e-07	4.049e-07	1.1510000449e-05	0.000306994	1.3361069e-06	0.0267708805109	0	0.001443	0.0003571	0.002164	0	0	0.007027
CONSENTRATIONS	44	10.4	5.837	1.629e-05	1.011e-06	0.0001992	2.516e-07	3.689e-07	1.15600003958e-05	0.000308179	1.2171023e-06	0.0268746872825	0	0.001438	0.000356	0.002168	0	0	0.006405
CONSENTRATIONS	45	9.7	5.885	1.477e-05	9.936e-07	0.0001815	2.292e-07	3.361e-07	1.16000003498e-05	0.000309206	1.10909834e-06	0.0269597066586	0	0.001434	0.0003551	0.002172	0	0	0.005837
CONSENTRATIONS	46	9.0	5.932	1.338e-05	9.771e-07	0.0001653	2.087e-07	3.061e-07	1.16300003098e-05	0.000310154	1.01009482e-06	0.0270447368384	0	0.00143	0.0003542	0.002175	0	0	0.005318
CONSENTRATIONS	47	8.4	5.98	1.211e-05	9.613e-07	0.0001505	1.901e-07	2.787e-07	1.1670000275e-05	0.000311023	9.1979171e-07	0.0271198762211	0	0.001426	0.0003534	0.002178	0	0	0.004846
CONSENTRATIONS	48	7.8	6.026	1.096e-05	9.46e-07	0.000137	1.73e-07	2.538e-07	1.17000002446e-05	0.000311813	8.3738896e-07	0.0271961233064	0	0.001423	0.0003527	0.002181	0	0	0.004414
CONSENTRATIONS	49	7.3	6.073	9.904e-06	9.31e-07	0.0001247	1.575e-07	2.31e-07	1.1720000218e-05	0.000312524	7.6238652e-07	0.0272524769937	0	0.00142	0.0003521	0.002183	0	0	0.004021
CONSENTRATIONS	50	6.8	6.116	9.002e-06	9.172e-07	0.0001142	1.442e-07	2.115e-07	1.17500001959e-05	0.000313156	6.9788446e-07	0.0273089386834	0	0.001417	0.0003516	0.002185	0	0	0.003684
CONSENTRATIONS	51	6.5	6.155	8.241e-06	9.046e-07	0.0001053	1.329e-07	1.95e-07	1.17700001779e-05	0.000313709	6.4338275e-07	0.0273564073751	0	0.001415	0.0003511	0.002187	0	0	0.003399
CONSENTRATIONS	52	6.1	6.191	7.591e-06	8.93e-07	9.767e-05	1.233e-07	1.809e-07	1.17800001628e-05	0.000314183	5.9688131e-07	0.0273939812683	0	0.001413	0.0003507	0.002189	0	0	0.003155
CONSENTRATIONS	53	5.9	6.224	7.029e-06	8.823e-07	9.108e-05	1.15e-07	1.687e-07	1.18000001501e-05	0.000314578	5.5658008e-07	0.0274326592626	0	0.001412	0.0003504	0.00219	0	0	0.002944
CONSENTRATIONS	54	5.6	6.255	6.539e-06	8.721e-07	8.532e-05	1.077e-07	1.58e-07	1.18100001393e-05	0.000314894	5.2147901e-07	0.0274603404577	0	0.00141	0.0003501	0.002191	0	0	0.00276
CONSENTRATIONS	55	5.4	6.284	6.108e-06	8.626e-07	8.025e-05	1.013e-07	1.486e-07	1.18200001299e-05	0.00031521	4.9047808e-07	0.0274891241536	0	0.001409	0.0003499	0.002192	0	0	0.002597
CONSENTRATIONS	56	5.2	6.311	5.726e-06	8.535e-07	7.575e-05	9.562e-08	1.403e-07	1.18300001217e-05	0.000315447	4.6287725e-07	0.02750790995	0	0.001408	0.0003497	0.002193	0	0	0.002453
CONSENTRATIONS	57	5.0	6.336	5.386e-06	8.449e-07	7.173e-05	9.054e-08	1.328e-07	1.18400001144e-05	0.000315684	4.3827651e-07	0.0275266974468	0	0.001407	0.0003495	0.002194	0	0	0.002325
CONSENTRATIONS	58	4.9	6.36	5.08e-06	8.365e-07	6.811e-05	8.597e-08	1.261e-07	1.1850000108e-05	0.000315921	4.1617585e-07	0.027545486344	0	0.001406	0.0003493	0.002194	0	0	0.002209
CONSENTRATIONS	59	4.7	6.383	4.804e-06	8.286e-07	6.484e-05	8.184e-08	1.201e-07	1.18600001023e-05	0.000316079	3.9617525e-07	0.0275642764416	0	0.001405	0.0003491	0.002195	0	0	0.002104
CONSENTRATIONS	60	4.6	6.404	4.553e-06	8.209e-07	6.186e-05	7.809e-08	1.146e-07	1.18600000971e-05	0.000316316	3.780747e-07	0.0275841675394	0	0.001405	0.000349	0.002195	0	0	0.002009
CONSENTRATIONS	61	4.5	6.425	4.325e-06	8.134e-07	5.915e-05	7.466e-08	1.095e-07	1.18700000925e-05	0.000316474	3.614742e-07	0.0275930594374	0	0.001404	0.0003489	0.002196	0	0	0.001922
CONSENTRATIONS	62	4.4	6.444	4.117e-06	8.062e-07	5.667e-05	7.153e-08	1.049e-07	1.18700000882e-05	0.000316553	3.4627374e-07	0.0276018521356	0	0.001403	0.0003487	0.002196	0	0	0.001843
CONSENTRATIONS	63	4.3	6.463	3.925e-06	7.992e-07	5.439e-05	6.865e-08	1.007e-07	1.18800000844e-05	0.000316711	3.3237332e-07	0.027621745534	0	0.001403	0.0003486	0.002197	0	0	0.00177
CONSENTRATIONS	64	4.2	6.481	3.749e-06	7.924e-07	5.228e-05	6.599e-08	9.682e-08	1.18800000808e-05	0.000316869	3.1947292e-07	0.0276306394325	0	0.001402	0.0003485	0.002197	0	0	0.001702
CONSENTRATIONS	65	4.1	6.498	3.587e-06	7.858e-07	5.033e-05	6.353e-08	9.321e-08	1.18900000776e-05	0.000316948	3.0757256e-07	0.0276405338311	0	0.001402	0.0003484	0.002197	0	0	0.00164
CONSENTRATIONS	66	4.1	6.514	3.436e-06	7.793e-07	4.852e-05	6.124e-08	8.986e-08	1.18900000746e-05	0.000317106	2.9657222e-07	0.0276495286299	0	0.001401	0.0003484	0.002198	0	0	0.001582
CONSENTRATIONS	67	4.0	6.53	3.296e-06	7.73e-07	4.684e-05	5.912e-08	8.674e-08	1.19000000719e-05	0.000317185	2.862719e-07	0.0276594239287	0	0.001401	0.0003483	0.002198	0	0	0.001528
CONSENTRATIONS	68	3.9	6.546	3.166e-06	7.668e-07	4.527e-05	5.713e-08	8.383e-08	1.19000000693e-05	0.000317264	2.7667159e-07	0.0276693194277	0	0.001401	0.0003482	0.002198	0	0	0.001478
CONSENTRATIONS	69	3.9	6.56	3.044e-06	7.608e-07	4.38e-05	5.528e-08	8.111e-08	1.19000000669e-05	0.000317343	2.6767131e-07	0.0276782153267	0	0.0014	0.0003481	0.002198	0	0	0.001431
CONSENTRATIONS	70	3.8	6.575	2.931e-06	7.549e-07	4.242e-05	5.354e-08	7.856e-08	1.19100000647e-05	0.000317422	2.5927104e-07	0.0276782115258	0	0.0014	0.0003481	0.002199	0	0	0.001387
CONSENTRATIONS	71	3.7	6.588	2.824e-06	7.491e-07	4.113e-05	5.191e-08	7.617e-08	1.19100000626e-05	0.000317501	2.5137079e-07	0.0276881079249	0	0.0014	0.000348	0.002199	0	0	0.001346
CONSENTRATIONS	72	3.7	6.602	2.724e-06	7.435e-07	3.991e-05	5.037e-08	7.392e-08	1.19100000607e-05	0.00031758	2.4397054e-07	0.0276970045241	0	0.001399	0.0003479	0.002199	0	0	0.001307
CONSENTRATIONS	73	3.6	6.615	2.63e-06	7.379e-07	3.877e-05	4.893e-08	7.179e-08	1.19100000588e-05	0.000317659	2.3687031e-07	0.0276970014233	0	0.001399	0.0003479	0.002199	0	0	0.00127
CONSENTRATIONS	74	3.6	6.627	2.542e-06	7.325e-07	3.769e-05	4.756e-08	6.979e-08	1.19200000571e-05	0.000317738	2.3027009e-07	0.0277068984526	0	0.001399	0.0003478	0.002199	0	0	0.001236
CONSENTRATIONS	75	3.6	6.639	2.458e-06	7.271e-07	3.666e-05	4.627e-08	6.789e-08	1.19200000555e-05	0.000317817	2.2406988e-07	0.027706895662	0	0.001399	0.0003478	0.002199	0	0	0.001203
CONSENTRATIONS	76	3.5	6.651	2.379e-06	7.219e-07	3.569e-05	4.504e-08	6.61e-08	1.1920000054e-05	0.000317817	2.1816968e-07	0.0277158930314	0	0.001398	0.0003478	0.002199	0	0	0.001172
CONSENTRATIONS	77	3.5	6.663	2.304e-06	7.167e-07	3.477e-05	4.388e-08	6.44e-08	1.19200000525e-05	0.000317896	2.1246949e-07	0.0277157905408	0	0.001398	0.0003477	0.0022	0	0	0.001143
CONSENTRATIONS	78	3.4	6.674	2.234e-06	7.117e-07	3.39e-05	4.278e-08	6.278e-08	1.19200000512e-05	0.000317975	2.071693e-07	0.0277257881902	0	0.001398	0.0003477	0.0022	0	0	0.001115
CONSENTRATIONS	79	3.4	6.685	2.167e-06	7.067e-07	3.307e-05	4.173e-08	6.124e-08	1.19300000499e-05	0.000317975	2.0206912e-07	0.0277256859497	0	0.001398	0.0003476	0.0022	0	0	0.001088
CONSENTRATIONS	80	3.4	6.695	2.103e-06	7.018e-07	3.228e-05	4.074e-08	5.978e-08	1.19300000486e-05	0.000318054	1.9726895e-07	0.0277356838292	0	0.001398	0.0003476	0.0022	0	0	0.001063
CONSENTRATIONS	81	3.3	6.706	2.042e-06	6.97e-07	3.153e-05	3.978e-08	5.838e-08	1.19300000475e-05	0.000318054	1.9266878e-07	0.0277346818187	0	0.001397	0.0003476	0.0022	0	0	0.001039
CONSENTRATIONS	82	3.3	6.716	1.984e-06	6.922e-07	3.081e-05	3.888e-08	5.705e-08	1.19300000464e-05	0.000318133	1.8826862e-07	0.0277445798983	0	0.001397	0.0003475	0.0022	0	0	0.001016
CONSENTRATIONS	83	3.3	6.725	1.929e-06	6.875e-07	3.012e-05	3.801e-08	5.578e-08	1.19300000453e-05	0.000318133	1.8406847e-07	0.0277445780778	0	0.001397	0.0003475	0.0022	0	0	0.000994
CONSENTRATIONS	84	3.2	6.735	1.877e-06	6.829e-07	2.946e-05	3.718e-08	5.456e-08	1.19300000443e-05	0.000318212	1.8006832e-07	0.0277445763374	0	0.001397	0.0003475	0.0022	0	0	0.000973
CONSENTRATIONS	85	3.2	6.744	1.827e-06	6.784e-07	2.883e-05	3.638e-08	5.339e-08	1.19400000433e-05	0.000318212	1.7616817e-07	0.027754474667	0	0.001397	0.0003474	0.0022	0	0	0.0009529
CONSENTRATIONS	86	3.2	6.754	1.779e-06	6.739e-07	2.823e-05	3.562e-08	5.228e-08	1.19400000424e-05	0.000318291	1.7246803e-07	0.0277544730767	0	0.001397	0.0003474	0.0022	0	0	0.0009336
CONSENTRATIONS	87	3.2	6.763	1.733e-06	6.695e-07	2.765e-05	3.489e-08	5.121e-08	1.19400000415e-05	0.000318291	1.6896789e-07	0.0277534715563	0	0.001396	0.0003474	0.0022	0	0	0.0009152
CONSENTRATIONS	88	3.1	6.771	1.689e-06	6.652e-07	2.71e-05	3.419e-08	5.018e-08	1.19400000407e-05	0.00031837	1.6556775e-07	0.027763370096	0	0.001396	0.0003473	0.0022	0	0	0.0008974
CONSENTRATIONS	89	3.1	6.78	1.647e-06	6.609e-07	2.656e-05	3.352e-08	4.919e-08	1.19400000399e-05	0.00031837	1.6236762e-07	0.0277633687056	0	0.001396	0.0003473	0.0022	0	0	0.0008804
CONSENTRATIONS	90	3.1	6.788	1.607e-06	6.567e-07	2.605e-05	3.287e-08	4.824e-08	1.19400000391e-05	0.00031837	1.5916749e-07	0.0277633673553	0	0.001396	0.0003473	0.0022	0	0	0.000864
CONSENTRATIONS	91	3.1	6.796	1.568e-06	6.526e-07	2.556e-05	3.225e-08	4.733e-08	1.19400000383e-05	0.000318449	1.5616737e-07	0.027763366075	0	0.001396	0.0003473	0.0022	0	0	0.0008483
CONSENTRATIONS	92	3.1	6.805	1.531e-06	6.485e-07	2.508e-05	3.165e-08	4.645e-08	1.19400000376e-05	0.000318449	1.5326725e-07	0.0277733648347	0	0.001396	0.0003473	0.0022	0	0	0.0008331
CONSENTRATIONS	93	3.0	6.812	1.495e-06	6.444e-07	2.463e-05	3.107e-08	4.56e-08	1.19500000369e-05	0.000318528	1.5046713e-07	0.0277732636445	0	0.001396	0.0003472	0.0022	0	0	0.0008185
CONSENTRATIONS	94	3.0	6.82	1.461e-06	6.404e-07	2.418e-05	3.052e-08	4.479e-08	1.19500000363e-05	0.000318528	1.4776701e-07	0.0277732625042	0	0.001396	0.0003472	0.0022	0	0	0.0008045
CONSENTRATIONS	95	3.0	6.828	1.428e-06	6.365e-07	2.376e-05	2.998e-08	4.4e-08	1.19500000356e-05	0.000318528	1.4516689e-07	0.0277722613939	0	0.001395	0.0003472	0.0022	0	0	0.0007909
CONSENTRATIONS	96	3.0	6.835	1.396e-06	6.326e-07	2.335e-05	2.946e-08	4.324e-08	1.1950000035e-05	0.000318528	1.4266678e-07	0.0277822603337	0	0.001395	0.0003472	0.0022	0	0	0.0007778
CONSENTRATIONS	97	3.0	6.843	1.366e-06	6.288e-07	2.295e-05	2.896e-08	4.25e-08	1.19500000344e-05	0.000318607	1.4026667e-07	0.0277822593135	0	0.001395	0.0003472	0.0022	0	0	0.0007651
CONSENTRATIONS	98	3.0	6.85	1.336e-06	6.25e-07	2.257e-05	2.848e-08	4.179e-08	1.19500000339e-05	0.000318607	1.3786656e-07	0.0277821583232	0	0.001395	0.0003471	0.0022	0	0	0.0007529
CONSENTRATIONS	99	2.9	6.857	1.308e-06	6.212e-07	2.22e-05	2.801e-08	4.11e-08	1.19500000333e-05	0.000318607	1.3566646e-07	0.027782157363	0	0.001395	0.0003471	0.0022	0	0	0.000741
CONSENTRATIONS	100	2.9	6.864	1.28e-06	6.176e-07	2.184e-05	2.755e-08	4.044e-08	1.19500000328e-05	0.000318686	1.3346635e-07	0.0277921564428	0	0.001395	0.0003471	0.0022	0	0	0.0007296
CONSENTRATIONS	101	2.9	6.87	1.253e-06	6.139e-07	2.149e-05	2.712e-08	3.98e-08	1.19500000322e-05	0.000318686	1.3136625e-07	0.0277921555526	0	0.001395	0.0003471	0.0022	0	0	0.0007185
CONSENTRATIONS	102	2.9	6.877	1.228e-06	6.103e-07	2.115e-05	2.669e-08	3.917e-08	1.19500000317e-05	0.000318686	1.2926615e-07	0.0277921546824	0	0.001395	0.0003471	0.0022	0	0	0.0007078
CONSENTRATIONS	103	2.9	6.884	1.203e-06	6.067e-07	2.083e-05	2.628e-08	3.857e-08	1.19500000313e-05	0.000318686	1.2726605e-07	0.0277921538522	0	0.001395	0.0003471	0.0022	0	0	0.0006974
CONSENTRATIONS	104	2.9	6.89	1.179e-06	6.032e-07	2.051e-05	2.588e-08	3.798e-08	1.19500000308e-05	0.000318765	1.2536595e-07	0.027792053042	0	0.001395	0.000347	0.0022	0	0	0.0006873
CONSENTRATIONS	105	2.9	6.897	1.156e-06	5.998e-07	2.02e-05	2.549e-08	3.741e-08	1.19600000303e-05	0.000318765	1.2346585e-07	0.0277920522618	0	0.001395	0.000347	0.0022	0	0	0.0006775
CONSENTRATIONS	106	2.8	6.903	1.133e-06	5.963e-07	1.991e-05	2.512e-08	3.686e-08	1.19600000299e-05	0.000318765	1.2166576e-07	0.0278020515017	0	0.001395	0.000347	0.0022	0	0	0.000668
CONSENTRATIONS	0	229.0	4.69	0.0004629	6.134e-06	0.0054	2.563e-06	1e-05	9.9996036e-15	7.9e-15	3.3003e-05	1.00003e-14	0	4.103e-15	1.214e-15	0.0004703	0	0	0.1729
CONSENTRATIONS	1	153.7	4.613	0.000306	6.662e-06	0.0036	3.703e-06	6.667e-06	4.00005443e-06	0.00010665	2.1997e-05	0.0093001696	0	0.002107	0.0006044	0.00134	0	0	0.1151
CONSENTRATIONS	2	113.1	4.556	0.0002243	4.522e-06	0.002634	3.064e-06	4.878e-06	6.14603934e-06	0.000163846	1.609353e-05	0.0142888011	0	0.002129	0.0005815	0.001649	0	0	0.08423
CONSENTRATIONS	3	87.9	4.587	0.0001733	3.302e-06	0.002034	2.464e-06	3.766e-06	7.48002547e-06	0.000199475	1.2426358e-05	0.01739285216	0	0.001981	0.000521	0.001791	0	0	0.06506
CONSENTRATIONS	4	70.7	4.661	0.0001386	2.611e-06	0.001626	2.007e-06	3.012e-06	8.38601639e-06	0.00022357	9.938557e-06	0.01949773083	0	0.001856	0.0004761	0.001877	0	0	0.05204
CONSENTRATIONS	5	58.3	4.753	0.0001135	2.187e-06	0.001332	1.66e-06	2.468e-06	9.03901083e-06	0.000241029	8.143318e-06	0.02102030516	0	0.001763	0.0004452	0.001937	0	0	0.04265
CONSENTRATIONS	6	49.0	4.85	9.464e-05	1.906e-06	0.001112	1.392e-06	2.059e-06	9.530007411e-06	0.000254064	6.7927995e-06	0.022152188311	0	0.001694	0.0004237	0.001981	0	0	0.03559
CONSENTRATIONS	7	41.8	4.946	7.995e-05	1.709e-06	0.0009402	1.181e-06	1.741e-06	9.91100525e-06	0.000264255	5.7455424e-06	0.023039152964	0	0.001641	0.0004082	0.002016	0	0	0.03011
CONSENTRATIONS	8	36.0	5.04	6.825e-05	1.564e-06	0.0008038	1.012e-06	1.489e-06	1.0210003838e-05	0.000272313	4.9123984e-06	0.023744918171	0	0.001601	0.0003968	0.002044	0	0	0.02575
CONSENTRATIONS	9	31.3	5.129	5.875e-05	1.454e-06	0.0006932	8.739e-07	1.284e-06	1.0460002884e-05	0.00027887	4.2363104e-06	0.024322364138	0	0.001569	0.0003881	0.002066	0	0	0.02221
CONSENTRATIONS	10	27.5	5.214	5.093e-05	1.367e-06	0.0006021	7.597e-07	1.115e-06	1.066000222e-05	0.000284242	3.6792527e-06	0.024789403506	0	0.001544	0.0003814	0.002085	0	0	0.01929
CONSENTRATIONS	11	24.3	5.295	4.439e-05	1.298e-06	0.000526	6.641e-07	9.741e-07	1.0830001744e-05	0.000288745	3.214213e-06	0.025182117099	0	0.001523	0.000376	0.002101	0	0	0.01686
CONSENTRATIONS	12	21.5	5.372	3.887e-05	1.241e-06	0.0004618	5.832e-07	8.553e-07	1.0970001395e-05	0.000292616	2.8221844e-06	0.0255101758261	0	0.001506	0.0003717	0.002114	0	0	0.01481
CONSENTRATIONS	13	19.2	5.445	3.417e-05	1.193e-06	0.0004072	5.143e-07	7.541e-07	1.1100001133e-05	0.000295855	2.4881631e-06	0.0257911986366	0	0.001491	0.0003682	0.002125	0	0	0.01306
CONSENTRATIONS	14	17.2	5.515	3.014e-05	1.153e-06	0.0003603	4.551e-07	6.672e-07	1.1200000932e-05	0.00029862	2.2021468e-06	0.0260359375008	0	0.001479	0.0003653	0.002135	0	0	0.01156
CONSENTRATIONS	15	15.5	5.582	2.666e-05	1.118e-06	0.0003198	4.04e-07	5.922e-07	1.12900007757e-05	0.00030099	1.9541341e-06	0.026252158401	0	0.001468	0.0003628	0.002143	0	0	0.01026
CONSENTRATIONS	16	14.0	5.647	2.363e-05	1.088e-06	0.0002846	3.595e-07	5.27e-07	1.1370000652e-05	0.000303123	1.7391239e-06	0.026430938326	0	0.001459	0.0003608	0.002151	0	0	0.009136
CONSENTRATIONS	17	12.7	5.709	2.099e-05	1.061e-06	0.0002539	3.207e-07	4.701e-07	1.14400005529e-05	0.00030494	1.5511157e-06	0.0265919634685	0	0.001452	0.000359	0.002157	0	0	0.008153
CONSENTRATIONS	18	11.6	5.769	1.867e-05	1.037e-06	0.0002269	2.866e-07	4.202e-07	1.15000004724e-05	0.00030652	1.3861089e-06	0.0267233217236	0	0.001445	0.0003575	0.002162	0	0	0.00729
CONSENTRATIONS	19	10.6	5.827	1.663e-05	1.015e-06	0.0002032	2.566e-07	3.762e-07	1.15500004064e-05	0.000307942	1.2411032e-06	0.0268459056881	0	0.001439	0.0003562	0.002167	0	0	0.006531
CONSENTRATIONS	20	9.7	5.883	1.483e-05	9.943e-07	0.0001822	2.301e-07	3.374e-07	1.16000003516e-05	0.000309127	1.1130985e-06	0.0269597098596	0	0.001434	0.0003551	0.002172	0	0	0.00586
CONSENTRATIONS	21	8.9	5.938	1.324e-05	9.754e-07	0.0001636	2.067e-07	3.03e-07	1.16400003058e-05	0.000310233	9.9999447e-07	0.0270536299364	0	0.001429	0.0003541	0.002175	0	0	0.005266
CONSENTRATIONS	22	8.2	5.991	1.182e-05	9.575e-07	0.0001471	1.858e-07	2.725e-07	1.16700002673e-05	0.00031126	8.9919102e-07	0.0271387627174	0	0.001425	0.0003533	0.002179	0	0	0.004738
CONSENTRATIONS	23	7.6	6.043	1.056e-05	9.405e-07	0.0001324	1.672e-07	2.453e-07	1.17100002345e-05	0.000312129	8.0938804e-07	0.0272149058016	0	0.001422	0.0003525	0.002182	0	0	0.004268
CONSENTRATIONS	24	7.1	6.094	9.442e-06	9.241e-07	0.0001193	1.507e-07	2.21e-07	1.17300002066e-05	0.00031284	7.2928546e-07	0.0272801571884	0	0.001418	0.0003518	0.002184	0	0	0.003848
CONSENTRATIONS	25	6.6	6.144	8.441e-06	9.08e-07	0.0001076	1.359e-07	1.993e-07	1.17600001826e-05	0.000313551	6.576832e-07	0.0273475154772	0	0.001416	0.0003512	0.002187	0	0	0.003473
CONSENTRATIONS	26	6.1	6.193	7.545e-06	8.922e-07	9.714e-05	1.226e-07	1.799e-07	1.17800001618e-05	0.000314183	5.9358121e-07	0.0273939794678	0	0.001413	0.0003507	0.002189	0	0	0.003138
CONSENTRATIONS	27	5.7	6.242	6.744e-06	8.765e-07	8.773e-05	1.108e-07	1.625e-07	1.18100001438e-05	0.000314736	5.3617946e-07	0.0274515482597	0	0.001411	0.0003503	0.002191	0	0	0.002837
CONSENTRATIONS	28	5.4	6.289	6.027e-06	8.607e-07	7.929e-05	1.001e-07	1.468e-07	1.18200001281e-05	0.000315289	4.845779e-07	0.0274890211528	0	0.001409	0.0003498	0.002192	0	0	0.002567
